거래금액,전용면적,년,면적당금
"140,000",61.19,201801,2287.96
"135,400",60.13,201801,2251.79
"129,000",53.06,201801,2431.21
"195,000",131.83,201801,1479.18
"52,000",65.06,201801,799.26
"179,000",56.57,201801,3164.22
"181,000",58.08,201801,3116.39
"173,000",50.38,201801,3433.9
"164,500",50.38,201801,3265.18
"92,500",51.12,201801,1809.47
"153,000",42.55,201801,3595.77
"182,000",58.08,201801,3133.61
"153,500",134.3,201801,1142.96
"138,000",79.61,201801,1733.45
"95,000",49.86,201801,1905.33
"93,000",51.12,201801,1819.25
"81,000",137.82,201801,587.72
"165,000",50.38,201801,3275.11
"71,000",33.18,201801,2139.84
"192,500",131.83,201801,1460.21
"160,000",83.21,201801,1922.85
"150,000",42.55,201801,3525.26
"140,000",35.64,201801,3928.17
"143,500",73.26,201801,1958.78
"155,000",74.25,201801,2087.54
"150,000",41.98,201801,3573.13
"172,000",49.56,201801,3470.54
"83,000",39.53,201801,2099.67
"141,500",60.76,201801,2328.83
"175,000",170.32,201801,1027.48
"158,000",50.39,201801,3135.54
"155,000",50.39,201801,3076.01
"134,000",50.39,201801,2659.26
"132,000",42.55,201801,3102.23
"71,300",33.18,201801,2148.88
"186,000",58.08,201801,3202.48
"165,000",50.38,201801,3275.11
"125,000",81.42,201801,1535.25
"150,500",42.55,201801,3537.02
"98,000",51.12,201801,1917.06
"165,000",50.64,201801,3258.29
"175,000",50.64,201801,3455.77
"74,000",33.18,201801,2230.26
"56,000",33.18,201801,1687.76
"125,000",81.42,201801,1535.25
"74,000",33.18,201801,2230.26
"140,000",84.595,201801,1654.94
"110,000",84.3,201801,1304.86
"190,000",104.63,201801,1815.92
"135,000",49.618,201801,2720.79
"110,000",84.82,201801,1296.86
"128,000",84.97,201801,1506.41
"230,000",171.79,201801,1338.84
"120,500",84.92,201801,1418.98
"100,000",59.93,201801,1668.61
"160,000",109.53,201801,1460.79
"120,000",84.595,201801,1418.52
"120,000",84.92,201801,1413.09
"210,000",90.197,201801,2328.24
"130,000",78.73,201801,1651.21
"165,000",148.5,201801,1111.11
"195,000",105.58,201801,1846.94
"197,000",90.197,201801,2184.11
"185,000",82.365,201801,2246.1
"135,000",101.7,201801,1327.43
"100,000",98.53,201801,1014.92
"147,000",121.48,201801,1210.08
"152,500",95.38,201801,1598.87
"205,000",110.2,201801,1860.25
"213,000",187.55,201801,1135.7
"140,000",113.21,201801,1236.64
"135,000",101.7,201801,1327.43
"65,300",51.88,201801,1258.67
"184,000",110.2,201801,1669.69
"210,000",110.2,201801,1905.63
"200,000",82.365,201801,2428.22
"120,000",153.61,201801,781.2
"180,000",110.18,201801,1633.69
"159,500",84.595,201801,1885.45
"345,000",213.97,201801,1612.38
"150,000",109.53,201801,1369.49
"149,000",109.53,201801,1360.36
"142,000",84.94,201801,1671.77
"162,500",109.53,201801,1483.61
"130,000",84.595,201801,1536.73
"115,000",84.57,201801,1359.82
"139,000",112.5,201801,1235.56
"150,000",95.38,201801,1572.66
"140,000",95.38,201801,1467.81
"115,000",84.57,201801,1359.82
"140,000",49.619,201801,2821.5
"250,000",89.115,201801,2805.36
"165,000",109.31,201801,1509.47
"200,000",110.2,201801,1814.88
"200,000",145.69,201801,1372.78
"160,000",141.04,201801,1134.43
"125,000",85,201801,1470.59
"136,000",49.618,201801,2740.94
"160,000",137.9,201801,1160.26
"34,000",22.57,201801,1506.42
"52,000",35.905,201801,1448.27
"180,000",84.236,201801,2136.85
"108,000",59.67,201801,1809.95
"255,000",238.42,201801,1069.54
"120,000",119.41,201801,1004.94
"218,000",152.98,201801,1425.02
"140,000",93.78,201801,1492.86
"149,000",84.99,201801,1753.15
"265,000",162.47,201801,1631.07
"180,000",84.236,201801,2136.85
"88,000",83.93,201801,1048.49
"230,000",144.113,201801,1595.97
"245,000",213.435,201801,1147.89
"328,000",145.046,201801,2261.35
"90,000",58.57,201801,1536.62
"178,000",84.349,201801,2110.28
"167,500",84.98,201801,1971.05
"388,000",175.052,201801,2216.48
"117,000",84.755,201801,1380.45
"175,000",101.38,201801,1726.18
"148,000",93.78,201801,1578.16
"170,000",84.236,201801,2018.14
"328,000",145.046,201801,2261.35
"182,000",84.349,201801,2157.7
"90,000",59.4,201801,1515.15
"80,000",31.402,201801,2547.61
"265,000",176.613,201801,1500.46
"200,000",108.06,201801,1850.82
"147,000",84.87,201801,1732.06
"395,000",175.052,201801,2256.47
"202,000",219.95,201801,918.39
"240,000",207.82,201801,1154.85
"180,000",84.236,201801,2136.85
"80,000",31.402,201801,2547.61
"105,000",84.84,201801,1237.62
"35,000",36.35,201801,962.86
"119,500",107.38,201801,1112.87
"181,000",84.236,201801,2148.73
"215,000",152.98,201801,1405.41
"158,000",114.837,201801,1375.86
"190,900",170.8,201801,1117.68
"34,500",36.47,201801,945.98
"99,500",59.61,201801,1669.18
"198,000",113.31,201801,1747.42
"80,000",31.402,201801,2547.61
"190,000",119.29,201801,1592.76
"165,000",131.65,201801,1253.32
"199,000",170.8,201801,1165.11
"115,000",65.43,201801,1757.6
"130,000",83,201801,1566.27
"223,000",152.98,201801,1457.71
"180,000",101.38,201801,1775.5
"35,500",36.47,201801,973.4
"120,000",59.67,201801,2011.06
"81,000",31.402,201801,2579.45
"183,500",84.236,201801,2178.4
"99,500",59.98,201801,1658.89
"230,000",152.98,201801,1503.46
"193,000",108.06,201801,1786.04
"155,000",91.54,201801,1693.25
"183,000",101.38,201801,1805.09
"149,000",84.93,201801,1754.39
"380,000",156.857,201801,2422.59
"218,000",174.15,201801,1251.79
"143,000",84.55,201801,1691.31
"120,000",81.943,201801,1464.43
"94,000",122.311,201801,768.53
"139,500",85,201801,1641.18
"160,000",91.54,201801,1747.87
"265,000",127.61,201801,2076.64
"120,000",174.77,201801,686.62
"145,000",76.79,201801,1888.27
"170,000",110.39,201801,1539.99
"105,000",97.85,201801,1073.07
"198,000",84.81,201801,2334.63
"213,000",115.05,201801,1851.37
"180,000",97.35,201801,1849
"170,000",110.39,201801,1539.99
"140,000",59.96,201801,2334.89
"255,000",145.83,201801,1748.61
"104,000",84.54,201801,1230.19
"153,000",76.79,201801,1992.45
"155,000",101.6,201801,1525.59
"215,000",91.93,201801,2338.74
"300,000",160.76,201801,1866.14
"152,000",76.79,201801,1979.42
"220,000",115.05,201801,1912.21
"153,000",76.79,201801,1992.45
"172,000",84.43,201801,2037.19
"292,000",127.78,201801,2285.18
"235,000",94.5,201801,2486.77
"265,000",145.83,201801,1817.18
"295,000",161.47,201801,1826.96
"172,000",84.43,201801,2037.19
"177,000",84.43,201801,2096.41
"170,000",84.43,201801,2013.5
"160,000",76.79,201801,2083.6
"150,000",76.79,201801,1953.38
"146,000",76.79,201801,1901.29
"250,000",112.0834,201801,2230.48
"215,000",114.97,201801,1870.05
"244,000",149.78,201801,1629.06
"140,000",59.96,201801,2334.89
"95,000",74.15,201801,1281.19
"245,000",121.74,201801,2012.49
"240,000",121.74,201801,1971.41
"157,000",76.79,201801,2044.54
"156,000",76.79,201801,2031.51
"170,000",110.39,201801,1539.99
"65,000",79.07,201801,822.06
"156,000",76.79,201801,2031.51
"255,000",145.83,201801,1748.61
"97,500",110.66,201801,881.08
"175,000",84.43,201801,2072.72
"60,000",59.83,201801,1002.84
"158,000",76.79,201801,2057.56
"182,000",97.35,201801,1869.54
"210,000",91.93,201801,2284.35
"96,700",84.06,201801,1150.37
"287,000",161.47,201801,1777.42
"280,000",136.68,201801,2048.58
"165,000",162.51,201801,1015.32
"250,000",128.01,201801,1952.97
"219,000",91.91,201801,2382.77
"185,000",110.39,201801,1675.88
"23,900",28.34,201801,843.33
"129,000",59.88,201801,2154.31
"240,000",94.49,201801,2539.95
"320,000",159.15,201801,2010.68
"160,000",76.79,201801,2083.6
"160,000",76.79,201801,2083.6
"256,500",117.7,201801,2179.27
"180,000",84.43,201801,2131.94
"318,000",151.31,201801,2101.65
"258,000",94.49,201801,2730.45
"240,000",94.49,201801,2539.95
"176,000",84.43,201801,2084.57
"225,000",84.98,201801,2647.68
"180,000",84.43,201801,2131.94
"180,000",84.43,201801,2131.94
"25,000",28.34,201801,882.15
"180,000",84.43,201801,2131.94
"160,000",76.79,201801,2083.6
"242,000",94.49,201801,2561.12
"200,000",84.48,201801,2367.42
"280,000",127.75,201801,2191.78
"220,000",91.93,201801,2393.13
"144,000",59.96,201801,2401.6
"180,000",83.56,201801,2154.14
"222,000",91.89,201801,2415.93
"28,800",30.46,201801,945.5
"161,000",76.79,201801,2096.63
"188,000",121.0894,201801,1552.57
"140,000",204.38,201801,685
"260,000",128.01,201801,2031.09
"160,000",76.79,201801,2083.6
"161,000",76.79,201801,2096.63
"190,000",84.98,201801,2235.82
"155,000",76.79,201801,2018.49
"223,000",91.93,201801,2425.76
"165,000",84.58,201801,1950.82
"23,000",25.42,201801,904.8
"120,000",134.61,201801,891.46
"89,500",84.85,201801,1054.8
"110,000",97.08,201801,1133.09
"173,500",241.4,201801,718.72
"88,000",84.85,201801,1037.12
"89,000",94.8,201801,938.82
"98,500",133.5,201801,737.83
"76,000",97.72,201801,777.73
"69,000",84.36,201801,817.92
"85,000",111.08,201801,765.21
"69,500",80.85,201801,859.62
"68,000",35.73,201801,1903.16
"124,000",114.498,201801,1082.99
"80,000",67.671,201801,1182.19
"161,000",113.087,201801,1423.68
"87,500",111.36,201801,785.74
"146,000",84.208,201801,1733.8
"110,000",84.52,201801,1301.47
"95,500",123.8,201801,771.41
"69,700",35.73,201801,1950.74
"150,000",170.57,201801,879.4
"86,000",132.59,201801,648.62
"68,000",77.99,201801,871.91
"78,000",122.44,201801,637.05
"87,000",117.335,201801,741.47
"34,800",42.015,201801,828.28
"97,500",84.94,201801,1147.87
"41,000",36.29,201801,1129.79
"128,000",114.498,201801,1117.92
"120,000",114.34,201801,1049.5
"89,000",132.59,201801,671.24
"240,000",149.83,201801,1601.82
"130,000",114.34,201801,1136.96
"41,000",36.29,201801,1129.79
"88,000",111.36,201801,790.23
"90,000",129.8,201801,693.37
"129,000",114.498,201801,1126.66
"87,000",122.81,201801,708.41
"21,500",31.295,201801,687.01
"190,000",157.41,201801,1207.04
"180,000",113.231,201801,1589.67
"149,000",170.57,201801,873.54
"120,000",97.18,201801,1234.82
"190,000",113.087,201801,1680.12
"135,500",114.498,201801,1183.43
"33,300",39.035,201801,853.08
"375,000",183.41,201801,2044.6
"245,000",121.32,201801,2019.45
"243,000",111.38,201801,2181.72
"205,000",101.09,201801,2027.9
"255,000",140.9,201801,1809.79
"400,000",245.2,201801,1631.32
"220,000",106.71,201801,2061.66
"241,000",118.63,201801,2031.53
"287,000",144.7,201801,1983.41
"290,000",162.94,201801,1779.8
"240,000",137.55,201801,1744.82
"203,000",101.09,201801,2008.11
"316,500",161.9,201801,1954.91
"252,000",115.23,201801,2186.93
"176,500",63.87,201801,2763.43
"310,000",144.7,201801,2142.36
"239,500",82.23,201801,2912.56
"400,000",204.64,201801,1954.65
"350,000",117.9,201801,2968.62
"420,000",196.7,201801,2135.23
"350,000",155.52,201801,2250.51
"330,000",175.92,201801,1875.85
"245,000",115.24,201801,2126
"220,000",107.64,201801,2043.85
"400,000",196.84,201801,2032.11
"190,000",65.12,201801,2917.69
"230,000",106.22,201801,2165.32
"293,000",147.41,201801,1987.65
"350,000",157.36,201801,2224.2
"243,000",108.88,201801,2231.81
"370,000",157.36,201801,2351.3
"235,000",106.71,201801,2202.23
"280,000",131.48,201801,2129.6
"177,000",63.87,201801,2771.25
"226,500",107.64,201801,2104.24
"200,000",106.71,201801,1874.24
"202,000",82.5,201801,2448.48
"370,000",183.41,201801,2017.34
"221,000",100.5,201801,2199
"300,000",137.55,201801,2181.03
"298,000",144.2,201801,2066.57
"210,000",78.05,201801,2690.58
"235,000",106.22,201801,2212.39
"95,000",114.69,201801,828.32
"95,000",84.83,201801,1119.89
"83,000",84.95,201801,977.05
"94,500",114.69,201801,823.96
"89,900",74.74,201801,1202.84
"89,800",74.74,201801,1201.5
"70,000",59.88,201801,1169
"95,000",84.84,201801,1119.75
"89,500",74.74,201801,1197.48
"89,000",84.84,201801,1049.03
"84,000",84.95,201801,988.82
"99,500",114.69,201801,867.56
"81,800",59.99,201801,1363.56
"91,500",114.69,201801,797.8
"83,000",59.86,201801,1386.57
"83,000",84.96,201801,976.93
"90,000",114.69,201801,784.72
"99,000",84.83,201801,1167.04
"102,000",91.96,201801,1109.18
"119,000",114.46,201801,1039.66
"110,000",91.96,201801,1196.17
"94,500",84.99,201801,1111.9
"110,000",91.96,201801,1196.17
"102,800",101.51,201801,1012.71
"110,000",101.4,201801,1084.81
"108,000",101.51,201801,1063.93
"117,000",91.96,201801,1272.29
"125,000",101.94,201801,1226.21
"115,000",91.96,201801,1250.54
"115,000",91.96,201801,1250.54
"98,500",84.83,201801,1161.15
"125,000",101.94,201801,1226.21
"110,000",91.96,201801,1196.17
"97,500",84.99,201801,1147.19
"120,000",114.32,201801,1049.69
"117,000",91.95,201801,1272.43
"87,000",59.97,201801,1450.73
"131,000",101.94,201801,1285.07
"101,000",84.99,201801,1188.38
"115,000",101.51,201801,1132.89
"113,000",91.95,201801,1228.93
"107,000",91.96,201801,1163.55
"129,700",101.94,201801,1272.32
"123,000",91.96,201801,1337.54
"125,000",101.94,201801,1226.21
"139,700",114.46,201801,1220.51
"121,000",91.96,201801,1315.79
"138,000",101.94,201801,1353.74
"86,000",84.83,201801,1013.79
"70,000",59.98,201801,1167.06
"72,000",59.98,201801,1200.4
"90,000",84.83,201801,1060.95
"83,800",84.83,201801,987.86
"72,000",59.98,201801,1200.4
"72,000",59.98,201801,1200.4
"74,000",59.98,201801,1233.74
"78,000",59.98,201801,1300.43
"97,900",84.83,201801,1154.07
"93,000",84.83,201801,1096.31
"74,000",59.98,201801,1233.74
"86,000",84.83,201801,1013.79
"72,500",59.98,201801,1208.74
"130,000",74.54,201801,1744.03
"112,000",84.93,201801,1318.73
"142,000",101.97,201801,1392.57
"135,000",101.97,201801,1323.92
"140,000",84.73,201801,1652.31
"80,000",59.96,201801,1334.22
"170,000",134.71,201801,1261.97
"76,000",59.94,201801,1267.93
"128,500",75.16,201801,1709.69
"150,000",101.97,201801,1471.02
"83,000",59.94,201801,1384.72
"59,500",39.98,201801,1488.24
"130,000",74.54,201801,1744.03
"95,000",59.76,201801,1589.69
"138,300",75.16,201801,1840.07
"125,000",83.69,201801,1493.61
"142,800",84.95,201801,1680.99
"179,000",134.438,201801,1331.47
"57,800",39.98,201801,1445.72
"97,000",59.76,201801,1623.16
"133,000",74.54,201801,1784.28
"123,500",84.93,201801,1454.14
"140,000",107.6,201801,1301.12
"173,000",90.09,201801,1920.3
"83,000",49.5,201801,1676.77
"95,000",84.46,201801,1124.79
"67,750",39.6,201801,1710.86
"71,000",39.6,201801,1792.93
"96,000",97.63,201801,983.3
"67,700",39.6,201801,1709.6
"155,000",114.45,201801,1354.3
"93,000",59.42,201801,1565.13
"134,500",163.68,201801,821.73
"119,000",84.97,201801,1400.49
"88,000",60.01,201801,1466.42
"100,000",84.46,201801,1183.99
"124,000",84.97,201801,1459.34
"92,700",84.48,201801,1097.3
"60,000",39.6,201801,1515.15
"93,700",59.81,201801,1566.63
"110,000",84.48,201801,1302.08
"105,000",84.48,201801,1242.9
"114,000",84.92,201801,1342.44
"71,000",39.6,201801,1792.93
"91,500",59.86,201801,1528.57
"95,000",59.97,201801,1584.13
"92,000",59.81,201801,1538.2
"76,500",39.6,201801,1931.82
"76,800",39.6,201801,1939.39
"87,000",49.96,201801,1741.39
"104,000",84.46,201801,1231.35
"130,000",84.81,201801,1532.84
"77,500",39.51,201801,1961.53
"95,000",59.97,201801,1584.13
"94,500",59.81,201801,1580
"135,000",84.92,201801,1589.73
"125,900",84.92,201801,1482.57
"71,000",39.53,201801,1796.1
"130,000",84.97,201801,1529.95
"129,000",84.81,201801,1521.05
"114,500",84.48,201801,1355.35
"109,500",84.96,201801,1288.84
"110,000",84.46,201801,1302.39
"130,000",84.97,201801,1529.95
"75,000",39.6,201801,1893.94
"89,000",49.96,201801,1781.43
"76,000",39.51,201801,1923.56
"85,000",59.82,201801,1420.93
"100,000",84.122,201801,1188.75
"145,000",84.16,201801,1722.91
"110,000",84.74,201801,1298.09
"142,000",116.24,201801,1221.61
"144,000",153.71,201801,936.83
"150,000",164.97,201801,909.26
"217,000",134.9023,201801,1608.57
"200,000",141.648,201801,1411.95
"170,000",121.42,201801,1400.1
