거래금액,전용면적,년,면적당금
"110,000",84.92,202101,1295.34
"70,000",59.373,202101,1178.99
"86,500",84.97,202101,1018.01
"110,000",84.932,202101,1295.15
"114,300",59.97,202101,1905.95
"80,000",84.13,202101,950.91
"114,500",59.9,202101,1911.52
"69,900",59.98,202101,1165.39
"120,000",84.932,202101,1412.9
"90,000",59.99,202101,1500.25
"112,000",84.96,202101,1318.27
"88,000",84.844,202101,1037.2
"150,600",84.95,202101,1772.81
"84,300",59.97,202101,1405.7
"49,500",68.14,202101,726.45
"78,000",84.13,202101,927.14
"107,000",114.912,202101,931.15
"90,800",84.97,202101,1068.61
"110,000",84.82,202101,1296.86
"91,000",84.844,202101,1072.56
"81,000",84.52,202101,958.35
"52,800",68.14,202101,774.88
"115,000",84.95,202101,1353.74
"95,000",84.97,202101,1118.04
"91,500",84.844,202101,1078.45
"86,500",59.9284,202101,1443.39
"83,000",59.99,202101,1383.56
"79,000",59.998,202101,1316.71
"115,000",59.9,202101,1919.87
"97,800",59.92,202101,1632.18
"94,000",59.96,202101,1567.71
"109,300",84.64,202101,1291.35
"89,000",59.95,202101,1484.57
"84,700",59.99,202101,1411.9
"79,000",59.675,202101,1323.84
"96,000",84.73,202101,1133.01
"106,500",84.97,202101,1253.38
"90,000",59.98,202101,1500.5
"82,700",59.99,202101,1378.56
"123,000",84.99,202101,1447.23
"73,000",114.75,202101,636.17
"48,000",59.17,202101,811.22
"90,000",84.73,202101,1062.2
"72,800",59.86,202101,1216.17
"89,800",59.98,202101,1497.17
"108,000",84.99,202101,1270.74
"34,000",65.46,202101,519.4
"80,000",84.98,202101,941.4
"74,000",59.61,202101,1241.4
"121,000",119.87,202101,1009.43
"146,000",114.98,202101,1269.79
"97,600",84.73,202101,1151.89
"57,000",52.58,202101,1084.06
"95,500",84.589,202101,1128.99
"71,000",59.855,202101,1186.2
"57,000",52.58,202101,1084.06
"77,000",59.855,202101,1286.44
"71,000",59.855,202101,1186.2
"56,800",52.9,202101,1073.72
"57,000",52.58,202101,1084.06
"71,500",84.78,202101,843.36
"78,900",59.754,202101,1320.41
"77,800",59.65,202101,1304.27
"82,500",84.91,202101,971.62
"79,800",59.754,202101,1335.48
"57,000",54.79,202101,1040.34
"56,000",56.97,202101,982.97
"60,000",59.88,202101,1002
"56,800",52.58,202101,1080.26
"56,800",54.14,202101,1049.13
"57,800",52.9,202101,1092.63
"77,000",59.65,202101,1290.86
"95,500",84.88,202101,1125.12
"55,000",59.88,202101,918.5
"57,000",52.58,202101,1084.06
"57,800",52.58,202101,1099.28
"98,500",84.589,202101,1164.45
"56,800",52.9,202101,1073.72
"80,000",59.754,202101,1338.82
"57,800",52.9,202101,1092.63
"80,000",59.754,202101,1338.82
"85,000",84.766,202101,1002.76
"12,700",15.62,202101,813.06
"12,500",15.62,202101,800.26
"72,000",59.855,202101,1202.91
"89,500",84.843,202101,1054.89
"86,000",84.843,202101,1013.64
"56,000",52.9,202101,1058.6
"72,000",79.984,202101,900.18
"89,900",114.61,202101,784.4
"56,000",52.58,202101,1065.04
"76,800",59.65,202101,1287.51
"76,700",59.65,202101,1285.83
"102,000",114.752,202101,888.87
"76,700",59.855,202101,1281.43
"93,000",114.752,202101,810.44
"56,000",52.58,202101,1065.04
"56,000",56.97,202101,982.97
"84,000",84.54,202101,993.61
"100,000",84.589,202101,1182.19
"98,500",114.752,202101,858.37
"85,000",84.766,202101,1002.76
"97,000",114.752,202101,845.3
"78,900",59.754,202101,1320.41
"57,000",52.58,202101,1084.06
"110,000",114.678,202101,959.21
"56,000",52.58,202101,1065.04
"83,300",84.843,202101,981.81
"56,000",52.9,202101,1058.6
"56,800",52.9,202101,1073.72
"58,100",52.58,202101,1104.98
"80,000",59.855,202101,1336.56
"10,000",15.62,202101,640.2
"95,000",84.589,202101,1123.08
"61,300",59.95,202101,1022.52
"63,000",59.95,202101,1050.88
"59,900",59.95,202101,999.17
"64,000",59.95,202101,1067.56
"45,500",59.64,202101,762.91
"64,000",59.95,202101,1067.56
"82,500",114.66,202101,719.52
"63,500",59.95,202101,1059.22
"88,000",114.66,202101,767.49
"75,400",84.97,202101,887.37
"75,950",84.97,202101,893.84
"94,500",59.99,202101,1575.26
"118,700",84.98,202101,1396.8
"119,700",84.98,202101,1408.57
"94,000",59.99,202101,1566.93
"95,000",59.99,202101,1583.6
"129,700",84.94,202101,1526.96
"120,000",84.87,202101,1413.93
"76,900",84.98,202101,904.92
"69,000",59.98,202101,1150.38
"92,000",84.843,202101,1084.36
"97,000",84.843,202101,1143.29
"12,000",14.7145,202101,815.52
"94,000",59.35,202101,1583.82
"73,000",59.97,202101,1217.28
"102,800",59.98,202101,1713.9
"65,000",54.55,202101,1191.57
"129,000",109.38,202101,1179.37
"69,800",59.93,202101,1164.69
"86,700",84.9,202101,1021.2
"70,000",59.97,202101,1167.25
"71,000",59.97,202101,1183.93
"124,000",84.97,202101,1459.34
"87,000",59.98,202101,1450.48
"78,000",84.87,202101,919.05
"120,000",84.97,202101,1412.26
"85,000",84.83,202101,1002
"65,000",54.55,202101,1191.57
"75,000",59.97,202101,1250.63
"79,700",84.87,202101,939.08
"69,900",59.97,202101,1165.58
"90,000",84.9,202101,1060.07
"86,000",84.9,202101,1012.96
"55,000",59.79,202101,919.89
"85,000",59.99,202102,1416.9
"80,700",59.99,202102,1345.22
"78,500",59.99,202102,1308.55
"57,000",59.58,202102,956.7
"66,300",68.13,202102,973.14
"69,800",68.13,202102,1024.51
"68,000",68.13,202102,998.09
"80,500",59.99,202102,1341.89
"59,000",59.58,202102,990.27
"69,700",68.13,202102,1023.04
"80,000",84.98,202102,941.4
"62,700",59.58,202102,1052.37
"52,500",41.58,202102,1262.63
"102,000",132.96,202102,767.15
"77,500",59.99,202102,1291.88
"74,500",84.8,202102,878.54
"82,500",84.87,202102,972.07
"55,800",41.58,202102,1341.99
"80,000",59.99,202102,1333.56
"84,000",84.92,202102,989.17
"98,000",84.97,202102,1153.35
"81,500",84.87,202102,960.29
"71,000",68.13,202102,1042.13
"99,500",132.96,202102,748.35
"99,500",132.96,202102,748.35
"63,000",58.59,202102,1075.27
"112,000",125.043,202102,895.69
"69,000",56.83,202102,1214.15
"70,400",59.94,202102,1174.51
"73,000",59.6983,202102,1222.82
"81,500",59.6983,202102,1365.2
"65,000",78.57,202102,827.29
"68,000",84.9,202102,800.94
"69,000",84.9,202102,812.72
"65,000",84.9,202102,765.61
"120,000",84.99,202102,1411.93
"95,000",84.3,202102,1126.93
"98,500",84.904,202102,1160.13
"98,500",84.904,202102,1160.13
"102,800",84.3,202102,1219.45
"50,000",59.98,202102,833.61
"74,500",114.75,202102,649.24
"76,000",84.95,202102,894.64
"76,000",84.95,202102,894.64
"76,000",84.88,202102,895.38
"71,500",84.98,202102,841.37
"58,900",59.88,202102,983.63
"75,000",84.88,202102,883.6
"89,000",114.93,202102,774.38
"35,800",43.11,202102,830.43
"69,500",84.96,202102,818.03
"75,900",84.915,202102,893.84
"69,000",84.09,202102,820.55
"72,000",84.09,202102,856.23
"69,500",84.95,202102,818.13
"64,000",60,202102,1066.67
"64,000",81.09,202102,789.25
"64,000",60,202102,1066.67
"66,500",60,202102,1108.33
"71,800",84.95,202102,845.2
"98,900",109.75,202102,901.14
"58,500",59.88,202102,976.95
"75,000",59.94,202102,1251.25
"73,000",114.84,202102,635.67
"73,000",114.84,202102,635.67
"75,000",84.307,202102,889.61
"86,000",84.56,202102,1017.03
"51,000",59.94,202102,850.85
"69,500",84.96,202102,818.03
"63,000",59.67,202102,1055.81
"36,500",52.89,202102,690.11
"73,000",84.92,202102,859.63
"58,200",59.88,202102,971.94
"68,200",84.96,202102,802.73
"37,750",52.89,202102,713.75
"71,800",84.95,202102,845.2
"75,600",84.95,202102,889.94
"64,800",59.77,202102,1084.16
"59,500",59.42,202102,1001.35
"91,000",84.97,202102,1070.97
"104,000",114.35,202102,909.49
"59,500",59.42,202102,1001.35
"89,700",84.65,202102,1059.66
"70,000",84.92,202102,824.31
"84,500",114.56,202102,737.6
"51,000",59.98,202102,850.28
"84,500",59.99,202102,1408.57
"145,000",114.98,202102,1261.09
"104,500",84.94,202102,1230.28
"84,500",59.99,202102,1408.57
"68,000",59.998,202102,1133.37
"89,000",59.75,202102,1489.54
"88,000",59.75,202102,1472.8
"95,000",84.64,202102,1122.4
"75,000",59.99,202102,1250.21
"52,000",68.14,202102,763.13
"79,000",59.998,202102,1316.71
"79,900",59.998,202102,1331.71
"76,500",59.998,202102,1275.04
"110,000",84.82,202102,1296.86
"79,700",59.86,202102,1331.44
"99,500",59.373,202102,1675.85
"131,500",114.93,202102,1144.17
"113,000",59.97,202102,1884.28
"149,900",84.95,202102,1764.57
"87,000",84.844,202102,1025.41
"75,000",59.998,202102,1250.04
"119,000",59.97,202102,1984.33
"100,000",84.64,202102,1181.47
"100,000",84.64,202102,1181.47
"153,000",84.95,202102,1801.06
"84,000",59.97,202102,1400.7
"84,000",59.97,202102,1400.7
"108,500",114.912,202102,944.2
"115,000",59.97,202102,1917.63
"125,000",84.049,202102,1487.23
"84,500",59.97,202102,1409.04
"98,400",84.64,202102,1162.57
"104,500",84.64,202102,1234.64
"104,500",84.64,202102,1234.64
"92,800",84.844,202102,1093.77
"95,000",84.844,202102,1119.7
"94,500",84.844,202102,1113.81
"85,000",59.75,202102,1422.59
"115,000",114.73,202102,1002.35
"87,500",59.99,202102,1458.58
"111,000",84.96,202102,1306.5
"98,000",84.64,202102,1157.84
"115,000",84.82,202102,1355.81
"24,500",52.56,202102,466.13
"31,000",62.55,202102,495.6
"50,000",59.88,202102,835
"31,000",62.55,202102,495.6
"72,000",59.86,202102,1202.81
"81,750",59.99,202102,1362.73
"95,000",84.95,202102,1118.3
"100,500",84.73,202102,1186.12
"95,000",84.95,202102,1118.3
"70,900",59.04,202102,1200.88
"92,800",59.97,202102,1547.44
"92,800",59.97,202102,1547.44
"79,000",84.52,202102,934.69
"88,500",59.97,202102,1475.74
"110,500",84.98,202102,1300.31
"108,000",84.98,202102,1270.89
"82,700",59.73,202102,1384.56
"109,000",84.98,202102,1282.65
"109,000",84.98,202102,1282.65
"88,800",84.72,202102,1048.16
"89,000",84.72,202102,1050.52
"75,700",59.04,202102,1282.18
"56,000",52.58,202102,1065.04
"57,000",52.9,202102,1077.5
"89,000",84.843,202102,1049
"86,000",84.99,202102,1011.88
"97,000",114.752,202102,845.3
"97,000",114.752,202102,845.3
"78,900",59.855,202102,1318.19
"56,000",52.58,202102,1065.04
"60,000",52.58,202102,1141.12
"70,000",66.61,202102,1050.89
"101,000",84.589,202102,1194.01
"140,000",151.17,202102,926.11
"140,000",151.17,202102,926.11
"99,000",114.752,202102,862.73
"75,000",59.65,202102,1257.33
"89,000",84.843,202102,1049
"62,500",59.88,202102,1043.75
"75,000",84.78,202102,884.64
"82,800",84.14,202102,984.07
"56,800",52.9,202102,1073.72
"58,800",52.58,202102,1118.3
"83,800",84.91,202102,986.93
"56,000",52.58,202102,1065.04
"94,000",84.589,202102,1111.26
"86,500",84.54,202102,1023.18
"63,400",59.88,202102,1058.78
"150,000",189.07,202102,793.36
"85,900",84.843,202102,1012.46
"64,500",59.88,202102,1077.15
"56,800",52.9,202102,1073.72
"78,400",59.855,202102,1309.83
"120,000",133.74,202102,897.26
"64,000",84.69,202102,755.7
"77,000",59.65,202102,1290.86
"84,000",84.843,202102,990.06
"62,600",52.61,202102,1189.89
"114,000",114.61,202102,994.68
"59,500",84.69,202102,702.56
"70,500",66.48,202102,1060.47
"75,000",84.97,202102,882.66
"65,500",59.95,202102,1092.58
"83,500",114.66,202102,728.24
"65,500",59.95,202102,1092.58
"63,200",59.95,202102,1054.21
"40,700",69.95,202102,581.84
"63,000",114.73,202102,549.12
"65,000",84.843,202102,766.12
"92,500",59.92,202102,1543.72
"83,000",59.988,202102,1383.61
"90,800",84.843,202102,1070.21
"118,000",122.021,202102,967.05
"100,000",59.99,202102,1666.94
"71,000",59.98,202102,1183.73
"11,500",15.2144,202102,755.86
"54,700",84.69,202102,645.88
"12,000",14.7145,202102,815.52
"99,000",103.526,202102,956.28
"65,800",54.55,202102,1206.23
"74,500",59.97,202102,1242.29
"94,700",114.84,202102,824.63
"94,700",114.84,202102,824.63
"73,800",59.97,202102,1230.62
"86,000",84.95,202102,1012.36
"103,500",59.98,202102,1725.58
"60,000",59.97,202102,1000.5
"84,000",84.92,202102,989.17
"125,000",84.97,202102,1471.11
"50,000",84.72,202102,590.18
"104,500",59.98,202102,1742.25
"91,500",84.9,202102,1077.74
"66,000",54.55,202102,1209.9
"75,000",59.97,202102,1250.63
"90,500",84.84,202102,1066.71
"17,200",37.36,202103,460.39
"68,900",68.13,202103,1011.3
"86,000",84.59,202103,1016.67
"110,000",114.89,202103,957.44
"70,500",68.13,202103,1034.79
"83,000",84.817,202103,978.58
"72,500",84.68,202103,856.16
"68,000",59.4,202103,1144.78
"85,000",84.87,202103,1001.53
"94,000",132.96,202103,706.98
"62,500",59.58,202103,1049.01
"94,500",114.66,202103,824.18
"61,000",59.58,202103,1023.83
"98,000",114.66,202103,854.7
"85,000",59.99,202103,1416.9
"84,100",59.99,202103,1401.9
"69,000",68.13,202103,1012.77
"89,500",84.59,202103,1058.04
"83,500",84.87,202103,983.86
"57,000",59.58,202103,956.7
"60,600",59.58,202103,1017.12
"50,400",41.58,202103,1212.12
"70,000",59.4,202103,1178.45
"69,800",68.13,202103,1024.51
"83,300",84.87,202103,981.5
"100,000",114.89,202103,870.4
"114,500",132.96,202103,861.16
"89,000",59.9342,202103,1484.96
"93,000",59.9342,202103,1551.7
"82,500",84.87,202103,972.07
"68,500",68.13,202103,1005.43
"70,000",84.87,202103,824.79
"20,800",14.022,202103,1483.38
"20,800",14.093,202103,1475.91
"97,500",84.958,202103,1147.63
"31,000",69.84,202103,443.87
"77,000",59.91,202103,1285.26
"79,500",56.83,202103,1398.91
"94,500",84.83,202103,1113.99
"116,000",114.65,202103,1011.77
"87,000",84.83,202103,1025.58
"97,500",59.96,202103,1626.08
"60,000",68.03,202103,881.96
"79,000",59.6983,202103,1323.32
"115,000",114.926,202103,1000.64
"25,000",47.7,202103,524.11
"30,000",47.87,202103,626.7
"25,000",44.4,202103,563.06
"19,800",52.1,202103,380.04
"84,500",45.81,202103,1844.58
"64,500",78.57,202103,820.92
"97,500",84.3,202103,1156.58
"101,500",84.774,202103,1197.3
"95,000",59.65,202103,1592.62
"121,800",114.55,202103,1063.29
"79,600",85,202103,936.47
"61,000",59.42,202103,1026.59
"68,800",59.77,202103,1151.08
"70,000",84.44,202103,828.99
"80,000",114.76,202103,697.11
"67,400",59.77,202103,1127.66
"72,500",114.84,202103,631.31
"78,000",59.63,202103,1308.07
"74,000",59.98,202103,1233.74
"72,500",84.09,202103,862.17
"80,000",114.75,202103,697.17
"66,900",59.77,202103,1119.29
"83,000",85,202103,976.47
"63,700",60,202103,1061.67
"56,000",59.88,202103,935.2
"70,800",84.09,202103,841.96
"70,800",84.09,202103,841.96
"58,800",59.9,202103,981.64
"32,800",43.11,202103,760.84
"58,500",59.88,202103,976.95
"77,900",84.09,202103,926.39
"79,700",85,202103,937.65
"65,000",59.98,202103,1083.69
"76,900",84.6824,202103,908.1
"66,000",59.59,202103,1107.57
"69,900",59.77,202103,1169.48
"40,800",59.26,202103,688.49
"48,800",71.5,202103,682.52
"82,000",84.92,202103,965.61
"75,900",84.915,202103,893.84
"59,000",59.42,202103,992.93
"68,000",59.94,202103,1134.47
"66,000",59.59,202103,1107.57
"92,000",84.4,202103,1090.05
"70,000",59.77,202103,1171.16
"71,000",84.09,202103,844.33
"59,000",59.42,202103,992.93
"87,000",84.09,202103,1034.61
"78,000",114.75,202103,679.74
"57,000",59.88,202103,951.9
"78,000",114.75,202103,679.74
"73,500",84.98,202103,864.91
"80,700",85,202103,949.41
"31,500",43.11,202103,730.69
"72,500",84.99,202103,853.04
"57,300",59.88,202103,956.91
"80,000",85,202103,941.18
"69,000",59.77,202103,1154.43
"74,800",84.98,202103,880.21
"87,000",84.56,202103,1028.86
"77,800",85,202103,915.29
"76,700",84.09,202103,912.12
"62,400",60,202103,1040
"89,000",114.56,202103,776.89
"91,000",84.97,202103,1070.97
"75,000",84.52,202103,887.36
"135,000",114.98,202103,1174.12
"91,500",59.99,202103,1525.25
"121,000",59.99,202103,2017
"115,500",59.9,202103,1928.21
"96,500",59.99,202103,1608.6
"140,000",114.98,202103,1217.6
"140,000",114.98,202103,1217.6
"104,700",84.96,202103,1232.34
"118,000",59.99,202103,1966.99
"128,000",84.95,202103,1506.77
"128,000",84.95,202103,1506.77
"140,000",114.98,202103,1217.6
"96,000",59.373,202103,1616.9
"87,500",59.75,202103,1464.44
"84,000",59.97,202103,1400.7
"96,100",84.97,202103,1130.99
"76,000",59.998,202103,1266.71
"119,000",59.99,202103,1983.66
"94,800",84.97,202103,1115.69
"89,800",84.97,202103,1056.84
"72,000",59.998,202103,1200.04
"89,800",59.99,202103,1496.92
"120,000",84.049,202103,1427.74
"100,500",59.373,202103,1692.69
"113,500",84.64,202103,1340.97
"91,000",84.844,202103,1072.56
"89,700",84.97,202103,1055.67
"94,500",84.97,202103,1112.16
"94,800",84.97,202103,1115.69
"97,000",84.844,202103,1143.27
"97,300",59.99,202103,1621.94
"111,000",114.912,202103,965.96
"115,500",59.97,202103,1925.96
"103,000",84.97,202103,1212.19
"200,000",109.98,202103,1818.51
"115,500",59.69,202103,1935
"107,000",114.912,202103,931.15
"80,000",59.998,202103,1333.38
"115,500",59.97,202103,1925.96
"84,000",59.99,202103,1400.23
"81,750",59.99,202103,1362.73
"118,500",114.99,202103,1030.52
"114,000",84.98,202103,1341.49
"48,000",59.17,202103,811.22
"87,500",59.97,202103,1459.06
"101,500",84.73,202103,1197.92
"41,500",86.46,202103,479.99
"116,000",84.99,202103,1364.87
"103,500",114.98,202103,900.16
"130,000",114.99,202103,1130.53
"76,000",55.27,202103,1375.07
"76,000",55.27,202103,1375.07
"97,000",84.73,202103,1144.81
"97,000",84.73,202103,1144.81
"83,000",59.98,202103,1383.79
"87,500",59.98,202103,1458.82
"100,000",84.95,202103,1177.16
"78,500",84.98,202103,923.75
"99,000",84.95,202103,1165.39
"100,000",114.752,202103,871.44
"108,000",84.589,202103,1276.76
"77,800",59.65,202103,1304.27
"71,000",79.248,202103,895.92
"56,800",52.9,202103,1073.72
"64,500",59.88,202103,1077.15
"80,700",59.65,202103,1352.89
"63,000",59.88,202103,1052.1
"107,800",84.88,202103,1270.03
"10,500",15.62,202103,672.22
"62,500",84.69,202103,737.99
"56,800",54.14,202103,1049.13
"85,000",59.754,202103,1422.5
"109,000",84.589,202103,1288.58
"56,800",52.9,202103,1073.72
"91,000",84.992,202103,1070.69
"79,500",59.65,202103,1332.77
"125,000",126.6,202103,987.36
"79,500",59.65,202103,1332.77
"75,000",59.855,202103,1253.03
"59,000",59.88,202103,985.3
"83,000",84.97,202103,976.82
"83,000",84.97,202103,976.82
"80,000",84.97,202103,941.51
"69,000",59.95,202103,1150.96
"61,000",59.95,202103,1017.51
"64,000",59.95,202103,1067.56
"68,000",59.95,202103,1134.28
"64,500",59.95,202103,1075.9
"84,000",84.97,202103,988.58
"127,000",84.98,202103,1494.47
"110,000",84.48,202103,1302.08
"149,500",101.72,202103,1469.72
"51,000",59.98,202103,850.28
"90,500",101.72,202103,889.7
"149,000",101.72,202103,1464.81
"49,000",84.69,202103,578.58
"95,000",84.843,202103,1119.72
"97,500",84.843,202103,1149.18
"104,500",59.99,202103,1741.96
"83,000",84.98,202103,976.7
"80,500",84.98,202103,947.28
"65,000",59.94,202103,1084.42
"73,700",59.97,202103,1228.95
"76,500",59.97,202103,1275.64
"92,500",84.95,202103,1088.88
"75,000",59.97,202103,1250.63
"105,500",59.98,202103,1758.92
"67,800",54.55,202103,1242.9
"76,700",59.97,202103,1278.97
"54,300",59.79,202103,908.18
"75,800",59.97,202103,1263.97
"18,000",37.36,202104,481.8
"62,500",59.58,202104,1049.01
"114,000",114.89,202104,992.25
"49,000",41.58,202104,1178.45
"60,000",59.58,202104,1007.05
"88,900",84.87,202104,1047.48
"80,000",84.59,202104,945.74
"85,450",84.87,202104,1006.83
"85,450",84.87,202104,1006.83
"50,000",84.72,202104,590.18
"94,000",132.96,202104,706.98
"65,500",68.13,202104,961.4
"42,000",51.47,202104,816.01
"59,000",59.58,202104,990.27
"70,500",68.13,202104,1034.79
"109,000",132.96,202104,819.8
"70,500",68.13,202104,1034.79
"60,000",59.58,202104,1007.05
"81,000",84.87,202104,954.4
"84,000",84.817,202104,990.37
"68,900",59.79,202104,1152.37
"62,000",59.58,202104,1040.62
"40,000",51.47,202104,777.15
"84,000",84.87,202104,989.75
"115,000",84.869,202104,1355.03
"65,000",84.87,202104,765.88
"58,000",59.64,202104,972.5
"63,900",59.58,202104,1072.51
"59,500",59.58,202104,998.66
"80,000",84.87,202104,942.62
"94,500",80.54,202104,1173.33
"85,000",84.87,202104,1001.53
"64,700",59.58,202104,1085.93
"73,000",68.13,202104,1071.48
"94,800",114.66,202104,826.79
"56,279",59.58,202104,944.6
"70,800",68.13,202104,1039.19
"89,800",84.59,202104,1061.59
"61,400",59.58,202104,1030.55
"98,000",114.66,202104,854.7
"91,000",84.87,202104,1072.23
"86,000",84.87,202104,1013.31
"71,000",68.76,202104,1032.58
"21,000",14.093,202104,1490.1
"79,000",59.91,202104,1318.64
"79,000",56.83,202104,1390.11
"92,000",84.83,202104,1084.52
"92,000",84.82,202104,1084.65
"41,000",84.96,202104,482.58
"55,000",84.9,202104,647.82
"96,500",59.97,202104,1609.14
"93,000",59.96,202104,1551.03
"144,000",116.86,202104,1232.24
"74,000",84.46,202104,876.15
"30,800",56.96,202104,540.73
"28,000",54.88,202104,510.2
"53,000",83.52,202104,634.58
"104,000",59.81,202104,1738.84
