거래금액,전용면적,년,면적당금
"55,800",84.83,201801,657.79
"51,000",84.71,201801,602.05
"53,700",84.83,201801,633.03
"58,200",114.65,201801,507.63
"43,000",56.83,201801,756.64
"58,000",114.86,201801,504.96
"44,700",59.95,201801,745.62
"55,500",84.84,201801,654.17
"60,000",114.65,201801,523.33
"49,000",84.71,201801,578.44
"52,500",84.83,201801,618.88
"58,500",114.86,201801,509.32
"59,000",114.65,201801,514.61
"36,000",78.07,201801,461.12
"70,500",84.94,201801,830
"75,800",84.95,201801,892.29
"49,000",84.87,201801,577.35
"41,300",59.94,201801,689.02
"41,500",59.94,201801,692.36
"42,500",59.94,201801,709.04
"33,850",68.81,201801,491.93
"33,000",106.21,201801,310.71
"42,900",59.6983,201801,718.61
"64,600",114.926,201801,562.1
"43,500",59.6983,201801,728.66
"54,500",84.8681,201801,642.17
"12,800",45.95,201801,278.56
"41,000",98.04,201801,418.2
"13,300",43.17,201801,308.08
"14,000",58.45,201801,239.52
"15,500",56.96,201801,272.12
"12,000",44.96,201801,266.9
"47,500",82.945,201801,572.67
"46,000",82.945,201801,554.58
"58,000",117.169,201801,495.01
"59,900",59.19,201801,1012
"72,000",84.99,201801,847.16
"59,900",59.81,201801,1001.5
"67,500",72.97,201801,925.04
"59,000",59.81,201801,986.46
"55,000",59.19,201801,929.21
"59,500",59.81,201801,994.82
"60,000",59.19,201801,1013.68
"54,500",84.904,201801,641.9
"48,000",59.65,201801,804.69
"55,500",84.904,201801,653.68
"55,800",84.904,201801,657.21
"76,400",114.55,201801,666.96
"58,000",84.774,201801,684.17
"57,600",84.774,201801,679.45
"57,300",84.774,201801,675.91
"59,750",84.774,201801,704.82
"42,000",114.6,201801,366.49
"36,000",59.94,201801,600.6
"30,500",59.42,201801,513.3
"40,000",84.95,201801,470.87
"42,200",84.96,201801,496.7
"40,600",84.98,201801,477.76
"43,500",84.915,201801,512.28
"41,000",84.19,201801,486.99
"50,200",84.4,201801,594.79
"34,800",59.99,201801,580.1
"38,300",84.09,201801,455.46
"31,800",59.4,201801,535.35
"27,350",59.42,201801,460.28
"44,500",117.02,201801,380.28
"48,000",114.81,201801,418.08
"37,300",84.09,201801,443.57
"33,000",59.9,201801,550.92
"45,900",84.65,201801,542.23
"44,700",85,201801,525.88
"43,400",84.98,201801,510.71
"24,500",59.42,201801,412.32
"40,700",84.9819,201801,478.93
"30,800",50.45,201801,610.51
"47,300",59.63,201801,793.22
"28,900",59.88,201801,482.63
"39,500",84.09,201801,469.73
"41,000",84.19,201801,486.99
"40,800",84.09,201801,485.19
"29,900",59.88,201801,499.33
"29,000",59.42,201801,488.05
"29,900",59.88,201801,499.33
"39,400",84.09,201801,468.55
"26,800",59.94,201801,447.11
"44,200",59.98,201801,736.91
"38,800",84.99,201801,456.52
"39,900",59.98,201801,665.22
"51,000",84.97,201801,600.21
"30,500",50.45,201801,604.56
"32,400",59.9,201801,540.9
"42,500",84.98,201801,500.12
"39,900",84.99,201801,469.47
"38,000",84.99,201801,447.11
"22,000",43.11,201801,510.32
"56,500",114.78,201801,492.25
"45,300",84.92,201801,533.44
"38,000",59.98,201801,633.54
"39,500",84.96,201801,464.92
"30,700",59.42,201801,516.66
"22,000",52.89,201801,415.96
"46,000",84.65,201801,543.41
"44,000",84.853,201801,518.54
"49,900",85,201801,587.06
"37,300",59.77,201801,624.06
"33,300",59.67,201801,558.07
"46,500",84.307,201801,551.56
"44,800",59.37,201801,754.59
"39,200",84.88,201801,461.83
"57,900",114.78,201801,504.44
"53,300",84.97,201801,627.28
"38,500",84.09,201801,457.84
"42,000",84.09,201801,499.46
"27,200",59.26,201801,458.99
"42,500",114.63,201801,370.76
"44,500",85,201801,523.53
"39,000",84.88,201801,459.47
"44,800",59.37,201801,754.59
"52,200",84.4,201801,618.48
"47,900",84.65,201801,565.86
"38,400",59.77,201801,642.46
"46,000",109.27,201801,420.98
"21,400",43.11,201801,496.4
"51,000",84.09,201801,606.49
"47,500",114.75,201801,413.94
"29,500",59.42,201801,496.47
"47,500",84.65,201801,561.13
"39,000",84.09,201801,463.79
"37,000",84.09,201801,440
"41,000",84.6824,201801,484.16
"48,000",84.6824,201801,566.82
"41,900",84.88,201801,493.64
"28,700",59.42,201801,483
"30,900",59.98,201801,515.17
"23,500",52.89,201801,444.32
"30,800",59.88,201801,514.36
"41,500",84.9819,201801,488.34
"47,500",85,201801,558.82
"39,300",84.96,201801,462.57
"38,000",84.13,201801,451.68
"64,800",84.99,201801,762.44
"76,800",114.98,201801,667.94
"48,600",84.97,201801,571.97
"59,500",114.98,201801,517.48
"60,000",114.88,201801,522.28
"65,000",113.226,201801,574.07
"41,700",59.998,201801,695.02
"53,000",59.98,201801,883.63
"64,000",84.99,201801,753.03
"63,500",84.82,201801,748.64
"59,700",84.96,201801,702.68
"69,000",114.88,201801,600.63
"43,400",59.97,201801,723.7
"45,300",59.97,201801,755.38
"49,000",84.97,201801,576.67
"47,500",84.97,201801,559.02
"44,500",59.99,201801,741.79
"43,000",59.998,201801,716.69
"57,000",84.96,201801,670.9
"63,500",84.96,201801,747.41
"62,000",84.96,201801,729.76
"61,500",114.93,201801,535.11
"53,400",84.64,201801,630.91
"62,000",114.88,201801,539.69
"50,000",84.97,201801,588.44
"39,700",59.998,201801,661.69
"62,000",84.78,201801,731.3
"55,000",59.373,201801,926.35
"54,800",84.96,201801,645.01
"46,000",59.99,201801,766.79
"48,900",59.99,201801,815.14
"54,000",59.373,201801,909.5
"65,000",84.049,201801,773.36
"48,000",59.75,201801,803.35
"48,500",59.98,201801,808.6
"65,000",84.95,201801,765.16
"63,000",114.93,201801,548.16
"63,200",84.82,201801,745.11
"49,700",84.844,201801,585.78
"53,000",59.96,201801,883.92
"47,800",59.99,201801,796.8
"52,800",59.99,201801,880.15
"55,000",59.99,201801,916.82
"49,500",59.373,201801,833.71
"49,200",59.75,201801,823.43
"50,800",59.75,201801,850.21
"65,000",102.38,201801,634.89
"41,500",59.99,201801,691.78
"47,950",84.97,201801,564.32
"33,500",59.94,201801,558.89
"35,000",59.94,201801,583.92
"59,500",84.049,201801,707.92
"46,000",111.71,201801,411.78
"44,800",59.97,201801,747.04
"67,000",114.88,201801,583.22
"53,300",84.97,201801,627.28
"34,000",59.94,201801,567.23
"62,000",84.78,201801,731.3
"65,000",84.99,201801,764.8
"56,000",59.373,201801,943.19
"50,000",59.75,201801,836.82
"48,300",84.97,201801,568.44
"45,000",84.97,201801,529.6
"51,000",59.99,201801,850.14
"64,600",84.049,201801,768.6
"42,000",59.998,201801,700.02
"52,000",59.98,201801,866.96
"51,000",59.99,201801,850.14
"60,000",84.94,201801,706.38
"58,500",84.049,201801,696.02
"63,000",84.049,201801,749.56
"53,500",84.96,201801,629.71
"50,750",114.912,201801,441.64
"47,700",84.844,201801,562.21
"53,000",59.96,201801,883.92
"57,000",84.82,201801,672.01
"62,000",84.049,201801,737.66
"74,800",113.226,201801,660.63
"67,500",114.93,201801,587.31
"54,500",114.73,201801,475.03
"48,400",84.844,201801,570.46
"50,200",59.98,201801,836.95
"63,000",84.99,201801,741.26
"54,300",59.99,201801,905.15
"64,500",84.94,201801,759.36
"64,700",84.82,201801,762.79
"60,000",84.049,201801,713.87
"59,800",84.96,201801,703.86
"57,900",84.96,201801,681.5
"59,500",84.64,201801,702.98
"44,800",59.97,201801,747.04
"48,500",84.97,201801,570.79
"54,000",84.97,201801,635.52
"44,200",59.99,201801,736.79
"56,000",84.96,201801,659.13
"31,500",79.87,201801,394.39
"44,000",59.99,201801,733.46
"58,000",84.96,201801,682.67
"50,500",114.912,201801,439.47
"62,500",114.93,201801,543.81
"41,500",59.99,201801,691.78
"42,800",59.99,201801,713.45
"45,300",59.99,201801,755.13
"57,000",84.96,201801,670.9
"38,800",59.77,201801,649.16
"45,300",84.97,201801,533.13
"49,500",84.97,201801,582.56
"57,000",84.96,201801,670.9
"46,000",59.99,201801,766.79
"58,500",59.99,201801,975.16
"47,300",84.97,201801,556.67
"61,250",114.98,201801,532.7
"53,500",84.96,201801,629.71
"63,700",84.96,201801,749.76
"74,000",113.226,201801,653.56
"53,000",84.97,201801,623.75
"33,400",59.94,201801,557.22
"61,000",84.96,201801,717.98
"51,000",59.99,201801,850.14
"77,000",114.98,201801,669.68
"48,500",59.99,201801,808.47
"48,000",59.99,201801,800.13
"49,000",59.75,201801,820.08
"54,500",84.64,201801,643.9
"47,000",59.97,201801,783.73
"56,000",114.912,201801,487.33
"50,800",59.98,201801,846.95
"71,000",113.226,201801,627.06
"44,300",59.86,201801,740.06
"42,500",59.97,201801,708.69
"49,000",84.97,201801,576.67
"53,500",84.97,201801,629.63
"49,900",84.97,201801,587.27
"40,000",59.99,201801,666.78
"58,000",114.98,201801,504.44
"44,500",59.99,201801,741.79
"33,000",59.94,201801,550.55
"42,500",59.998,201801,708.36
"62,500",84.96,201801,735.64
"79,000",113.226,201801,697.72
"50,500",84.844,201801,595.21
"52,300",59.99,201801,871.81
"51,000",59.98,201801,850.28
"40,500",59.99,201801,675.11
"74,500",114.99,201801,647.88
"70,000",114.98,201801,608.8
"77,000",113.226,201801,680.06
"56,450",84.64,201801,666.94
"48,500",84.97,201801,570.79
"55,000",114.73,201801,479.39
"55,900",84.96,201801,657.96
"62,000",84.049,201801,737.66
"55,500",84.96,201801,653.25
"52,000",84.97,201801,611.98
"43,000",84.96,201801,506.12
"48,500",59.97,201801,808.74
"40,900",59.99,201801,681.78
"36,500",75.5,201801,483.44
"40,850",84.72,201801,482.18
"34,600",59.04,201801,586.04
"33,950",59.04,201801,575.03
"63,900",114.698,201801,557.12
"42,500",84.72,201801,501.65
"54,000",84.73,201801,637.32
"53,500",84.73,201801,631.42
"42,400",59.675,201801,710.52
"54,500",84.73,201801,643.22
"45,900",114.75,201801,400
"47,000",84.95,201801,553.27
"34,000",59.04,201801,575.88
"65,000",114.99,201801,565.27
"59,000",84.97,201801,694.36
"34,000",59.86,201801,567.99
"72,500",114.98,201801,630.54
"42,150",84.72,201801,497.52
"64,000",119.87,201801,533.91
"65,000",84.99,201801,764.8
"53,000",59.98,201801,883.63
"73,800",114.98,201801,641.85
"43,800",59.93,201801,730.85
"48,500",84.95,201801,570.92
"34,000",59.86,201801,567.99
"40,500",84.72,201801,478.05
"45,500",114.75,201801,396.51
"57,800",84.99,201801,680.08
"39,500",84.72,201801,466.24
"44,800",59.97,201801,747.04
"44,800",59.73,201801,750.04
"54,500",114.98,201801,474
"33,000",59.86,201801,551.29
"41,400",84.72,201801,488.67
"49,800",84.95,201801,586.23
"46,500",59.98,201801,775.26
"72,000",114.98,201801,626.2
"44,800",59.73,201801,750.04
"50,500",84.95,201801,594.47
"44,250",84.95,201801,520.89
"33,000",59.4,201801,555.56
"34,300",59.4,201801,577.44
"45,500",59.73,201801,761.76
"59,000",114.99,201801,513.09
"35,100",59.86,201801,586.37
"48,500",84.73,201801,572.41
"48,500",84.95,201801,570.92
"34,600",59.04,201801,586.04
"45,800",114.75,201801,399.13
"34,000",59.04,201801,575.88
"47,000",84.95,201801,553.27
"44,800",59.675,201801,750.73
"44,500",84.96,201801,523.78
"59,700",84.98,201801,702.52
"45,900",84.95,201801,540.32
"48,300",84.95,201801,568.57
"41,500",59.99,201801,691.78
"39,500",59.99,201801,658.44
"49,400",114.75,201801,430.5
"47,800",59.97,201801,797.07
"34,000",59.04,201801,575.88
"46,000",114.75,201801,400.87
"53,800",84.98,201801,633.09
"47,000",59.97,201801,783.73
"42,400",84.72,201801,500.47
"42,850",84.72,201801,505.78
"57,000",84.98,201801,670.75
"44,500",59.73,201801,745.02
"41,500",84.72,201801,489.85
"44,500",84.98,201801,523.65
"43,000",84.95,201801,506.18
"59,300",114.98,201801,515.74
"39,700",84.72,201801,468.6
"49,500",114.75,201801,431.37
"40,950",59.855,201801,684.15
"53,000",84.589,201801,626.56
"13,500",15.62,201801,864.28
"49,000",84.843,201801,577.54
"13,400",15.52,201801,863.4
"45,000",84.69,201801,531.35
"39,000",59.65,201801,653.81
"45,000",84.992,201801,529.46
"39,300",79.984,201801,491.35
"42,000",84.647,201801,496.18
"39,000",59.855,201801,651.57
"49,700",84.73,201801,586.57
"43,500",84.54,201801,514.55
"49,000",101.97,201801,480.53
"49,000",59.98,201801,816.94
"47,600",84.843,201801,561.04
"53,000",114.752,201801,461.87
"98,500",189.07,201801,520.97
"40,500",59.65,201801,678.96
"53,200",84.589,201801,628.92
"44,500",84.647,201801,525.71
"46,750",59.98,201801,779.43
"44,400",59.754,201801,743.05
"45,900",59.754,201801,768.15
"52,500",84.589,201801,620.65
"53,500",84.589,201801,632.47
"40,900",59.65,201801,685.67
"58,300",84.88,201801,686.85
"50,500",114.752,201801,440.08
"44,000",59.754,201801,736.35
"41,000",79.984,201801,512.6
"52,000",84.589,201801,614.74
"43,000",84.7,201801,507.67
"38,400",59.855,201801,641.55
"44,500",84.91,201801,524.08
"49,000",84.73,201801,578.31
"39,300",59.855,201801,656.59
"50,000",101.97,201801,490.34
"58,500",114.752,201801,509.8
"44,300",84.96,201801,521.42
"47,000",59.98,201801,783.59
"42,500",84.78,201801,501.3
"79,000",133.74,201801,590.7
"42,300",84.54,201801,500.35
"38,700",84.78,201801,456.48
"48,000",59.98,201801,800.27
"52,250",84.589,201801,617.69
"39,500",59.855,201801,659.93
"39,800",59.855,201801,664.94
"39,600",59.855,201801,661.6
"40,700",59.855,201801,679.98
"44,250",59.754,201801,740.54
"58,500",84.88,201801,689.21
"64,000",114.93,201801,556.86
"36,200",84.69,201801,427.44
"66,200",126.6,201801,522.91
"52,500",84.589,201801,620.65
"47,500",84.843,201801,559.86
"55,800",84.88,201801,657.4
"45,000",84.99,201801,529.47
"38,700",59.855,201801,646.56
"38,400",59.855,201801,641.55
"51,000",84.88,201801,600.85
"39,900",59.855,201801,666.61
"47,500",59.98,201801,791.93
"42,000",59.754,201801,702.88
"53,900",84.589,201801,637.2
"35,000",84.69,201801,413.27
"43,900",84.766,201801,517.9
"37,000",84.69,201801,436.89
"39,500",84.78,201801,465.91
"39,000",59.855,201801,651.57
"90,000",170.45,201801,528.01
"90,000",166.87,201801,539.34
"34,800",59.95,201801,580.48
"47,000",114.66,201801,409.91
"34,000",59.95,201801,567.14
"34,800",59.95,201801,580.48
"46,300",84.97,201801,544.9
"35,000",59.95,201801,583.82
"35,000",59.95,201801,583.82
"48,000",114.66,201801,418.63
"34,200",59.95,201801,570.48
"45,000",84.97,201801,529.6
"49,200",114.66,201801,429.09
"44,000",114.66,201801,383.74
"47,490",59.92,201801,792.56
"44,600",84.98,201801,524.83
"49,500",84.843,201801,583.43
"49,500",84.843,201801,583.43
"52,800",103.526,201801,510.02
"49,700",84.843,201801,585.79
"49,500",84.843,201801,583.43
"49,200",84.843,201801,579.89
"42,000",59.988,201801,700.14
"59,500",103.526,201801,574.73
"37,500",59.97,201801,625.31
"44,000",84.98,201801,517.77
"60,000",122.021,201801,491.72
"43,000",59.988,201801,716.81
"42,500",59.988,201801,708.48
"48,000",84.9,201801,565.37
"27,500",59.82,201801,459.71
"32,800",59.79,201801,548.59
"31,300",59.94,201801,522.19
"42,000",59.97,201801,700.35
"29,900",59.79,201801,500.08
"35,000",84.72,201801,413.13
"55,000",134.97,201801,407.5
"53,500",134.97,201801,396.38
"45,950",59.9,201801,767.11
"40,900",59.97,201801,682.01
"45,500",59.9,201801,759.6
"47,350",84.9,201801,557.71
"48,700",84.9,201801,573.62
"45,000",59.9,201801,751.25
"47,500",84.9,201801,559.48
"54,550",84.84,201801,642.98
"40,500",59.97,201801,675.34
"45,600",59.9,201801,761.27
"54,500",84.84,201801,642.39
"58,000",134.97,201801,429.73
"57,000",114.97,201801,495.78
"32,700",59.94,201801,545.55
"41,700",59.97,201801,695.35
"45,500",59.9,201801,759.6
"41,500",84.87,201801,488.98
"59,900",115.58,201801,518.26
"33,400",59.94,201801,557.22
"33,300",59.94,201801,555.56
"47,000",84.9,201801,553.59
"46,000",84.9,201801,541.81
"39,500",84.85,201801,465.53
"42,400",84.87,201801,499.59
"32,250",59.79,201801,539.39
"58,000",114.97,201801,504.48
"34,800",54.55,201801,637.95
"43,000",84.95,201801,506.18
"40,000",59.97,201801,667
"45,400",59.9,201801,757.93
"32,500",59.94,201801,542.21
"46,500",59.9,201801,776.29
"41,500",59.97,201801,692.01
"58,000",114.97,201801,504.48
"35,450",59.4,201802,596.8
"56,800",117.16,201802,484.81
"54,400",84.97,201802,640.23
"49,500",132.96,201802,372.29
"63,000",132.96,201802,473.83
"51,800",84.87,201802,610.35
"42,800",84.59,201802,505.97
"35,800",59.4,201802,602.69
"49,950",81.82,201802,610.49
"40,800",84.87,201802,480.74
"36,000",59.4,201802,606.06
"58,000",117.16,201802,495.05
"57,000",113.67,201802,501.45
"40,500",68.13,201802,594.45
"37,900",84.68,201802,447.57
"35,500",59.4,201802,597.64
"58,000",84.94,201802,682.83
"63,000",126.88,201802,496.53
"50,000",132.96,201802,376.05
"46,800",114.66,201802,408.16
"54,700",152.25,201802,359.28
"50,300",59.5,201802,845.38
"43,500",59.99,201802,725.12
"58,500",115.51,201802,506.45
"54,000",152.25,201802,354.68
"49,000",113.67,201802,431.07
"63,000",84.8778,201802,742.24
"50,300",59.5,201802,845.38
"57,000",113.67,201802,501.45
"45,000",84.97,201802,529.6
"64,800",114.89,201802,564.02
"15,000",54.78,201802,273.82
"47,300",59.5,201802,794.96
"46,000",59.99,201802,766.79
"45,000",84.87,201802,530.22
"34,300",59.58,201802,575.7
"41,000",68.13,201802,601.79
"35,750",59.4,201802,601.85
"54,000",59.9342,201802,900.99
"48,000",59.5,201802,806.72
"47,300",59.5,201802,794.96
"50,000",59.5,201802,840.34
"59,000",84.77,201802,696
"43,000",59.38,201802,724.15
"50,000",84.98,201802,588.37
"35,000",59.58,201802,587.45
"47,200",84.87,201802,556.14
"30,000",59.58,201802,503.52
"42,900",84.59,201802,507.15
"51,000",84.87,201802,600.92
"46,900",84.87,201802,552.61
"40,000",84.72,201802,472.14
"67,900",84.8778,201802,799.97
"47,700",84.93,201802,561.64
"30,500",59.58,201802,511.92
"33,500",59.58,201802,562.27
"50,500",59.5,201802,848.74
"48,500",59.5,201802,815.13
"55,500",132.96,201802,417.42
"64,500",132.96,201802,485.11
"41,500",59.38,201802,698.89
"42,000",68.13,201802,616.47
"46,800",84.413,201802,554.42
"63,000",114.89,201802,548.35
"39,000",84.8,201802,459.91
"42,000",84.59,201802,496.51
"61,000",84.94,201802,718.15
"34,300",59.58,201802,575.7
"56,000",152.25,201802,367.82
"55,000",84.97,201802,647.29
"46,500",84.59,201802,549.71
"35,500",59.79,201802,593.74
"46,200",84.59,201802,546.16
"36,700",59.4,201802,617.85
"33,400",59.79,201802,558.62
"61,400",84.8576,201802,723.57
"45,500",84.817,201802,536.45
"46,500",84.817,201802,548.24
"41,600",59.99,201802,693.45
"55,000",81.82,201802,672.21
"59,000",115.51,201802,510.78
"39,000",84.8,201802,459.91
"30,000",55.89,201802,536.77
"40,000",68.13,201802,587.11
"43,000",84.59,201802,508.33
"52,500",84.97,201802,617.87
"48,500",59.99,201802,808.47
"60,000",115.51,201802,519.44
"40,800",68.13,201802,598.86
"65,000",84.8778,201802,765.81
"49,500",80.54,201802,614.6
"57,900",132.96,201802,435.47
"25,000",73.94,201802,338.11
"32,200",58.59,201802,549.58
"35,000",84.87,201802,412.4
"56,500",84.958,201802,665.03
"55,000",84.958,201802,647.38
"44,500",59.91,201802,742.78
"49,850",59.96,201802,831.39
"48,000",59.96,201802,800.53
"52,900",59.96,201802,882.25
"54,700",84.95,201802,643.91
"44,800",59.91,201802,747.79
"45,700",59.91,201802,762.81
"63,800",114.97,201802,554.93
"60,000",114.65,201802,523.33
"56,000",114.65,201802,488.44
"62,500",114.65,201802,545.14
"45,500",56.83,201802,800.63
"56,800",84.84,201802,669.5
"55,500",84.53,201802,656.57
"58,000",84.83,201802,683.72
"60,000",114.65,201802,523.33
"56,000",84.83,201802,660.14
"49,500",84.71,201802,584.35
"41,000",56.83,201802,721.45
"48,500",56.83,201802,853.42
"49,400",59.95,201802,824.02
"60,000",59.94,201802,1001
"90,000",116.86,201802,770.15
"73,000",84.94,201802,859.43
"89,000",122.44,201802,726.89
"75,000",84.94,201802,882.98
"71,000",84.95,201802,835.79
"45,000",59.94,201802,750.75
"44,000",59.94,201802,734.07
"40,000",59.6983,201802,670.04
"54,250",84.8681,201802,639.23
"52,000",84.8681,201802,612.72
"12,500",47.87,201802,261.12
"18,000",60.89,201802,295.62
"16,800",51.97,201802,323.26
"12,500",42.61,201802,293.36
"18,000",61.92,201802,290.7
"60,800",174.68,201802,348.07
"16,900",54.31,201802,311.18
"14,300",52,201802,275
"18,000",63.87,201802,281.82
"47,800",82.388,201802,580.18
"52,000",45.81,201802,1135.12
"42,000",84.9,201802,494.7
"41,000",84.69,201802,484.12
"44,700",122.22,201802,365.73
"48,750",59.65,201802,817.27
"61,500",84.904,201802,724.35
"56,500",84.774,201802,666.48
"50,000",59.29,201802,843.31
"58,500",84.774,201802,690.07
"58,000",84.904,201802,683.12
"59,900",84.904,201802,705.5
"72,700",116.721,201802,622.85
"31,800",59.9,201802,530.88
"37,500",84.09,201802,445.95
"41,300",59.98,201802,688.56
"44,500",84.728,201802,525.21
"46,500",84.307,201802,551.56
"28,750",59.42,201802,483.84
"47,700",59.63,201802,799.93
"47,500",84.65,201802,561.13
"49,500",84.97,201802,582.56
"35,900",84.96,201802,422.55
"63,000",114.78,201802,548.88
"44,800",85,201802,527.06
"37,200",84.19,201802,441.86
"45,500",59.2,201802,768.58
"53,300",84.09,201802,633.84
"45,000",84.307,201802,533.76
"30,600",59.42,201802,514.98
"49,500",84.92,201802,582.9
"30,700",59.42,201802,516.66
"40,000",84.87,201802,471.31
"51,000",84.56,201802,603.12
"43,000",84.88,201802,506.6
"44,000",84.88,201802,518.38
"33,500",84.83,201802,394.91
"44,000",85,201802,517.65
"30,700",59.94,201802,512.18
"22,400",52.89,201802,423.52
"28,400",46.65,201802,608.79
"46,000",84.65,201802,543.41
"45,000",84.97,201802,529.6
"44,400",84.88,201802,523.09
"52,000",114.56,201802,453.91
"52,800",114.93,201802,459.41
"43,000",59.98,201802,716.91
"49,500",84.92,201802,582.9
"34,200",60,201802,570
"30,000",59.42,201802,504.88
"31,300",59.42,201802,526.76
"36,000",84.19,201802,427.6
"40,500",84.95,201802,476.75
"47,000",114.63,201802,410.01
"51,900",109.75,201802,472.89
"39,200",94.59,201802,414.42
"36,700",59.94,201802,612.28
"43,000",114.76,201802,374.7
"29,500",59.88,201802,492.65
"40,000",84.96,201802,470.81
"30,200",59.59,201802,506.8
"50,500",84.56,201802,597.21
"42,800",84.98,201802,503.65
"35,500",60,201802,591.67
"29,800",59.42,201802,501.51
"32,000",59.42,201802,538.54
"42,000",84.19,201802,498.87
"30,500",59.88,201802,509.35
"49,400",85,201802,581.18
"29,800",59.88,201802,497.66
"23,000",59.04,201802,389.57
"52,800",84.56,201802,624.41
"30,600",59.88,201802,511.02
"45,000",114.84,201802,391.85
"49,500",84.97,201802,582.56
"50,700",84.97,201802,596.68
"30,100",59.88,201802,502.67
"46,800",114.75,201802,407.84
"45,000",114.81,201802,391.95
"40,000",84.09,201802,475.68
"49,200",85,201802,578.82
"35,900",84.92,201802,422.75
"46,700",84.307,201802,553.93
"50,500",114.56,201802,440.82
"44,800",114.84,201802,390.11
"60,000",114.96,201802,521.92
"44,500",59.37,201802,749.54
"42,500",59.98,201802,708.57
"40,000",59.77,201802,669.23
"49,100",85,201802,577.65
"52,000",114.56,201802,453.91
"39,500",84.96,201802,464.92
"28,500",46.65,201802,610.93
"30,500",59.98,201802,508.5
"27,500",59.98,201802,458.49
"29,300",59.42,201802,493.1
"42,800",84.19,201802,508.37
"53,900",84.56,201802,637.42
"38,800",84.96,201802,456.69
"31,000",59.94,201802,517.18
"49,000",84.853,201802,577.47
"37,500",59.98,201802,625.21
"30,000",59.42,201802,504.88
"37,850",59.77,201802,633.26
"43,850",59.998,201802,730.86
"52,000",59.99,201802,866.81
"68,000",114.88,201802,591.92
"48,470",84.97,201802,570.44
"60,000",114.73,201802,522.97
"45,000",59.99,201802,750.13
"54,750",114.98,201802,476.17
"56,300",114.912,201802,489.94
"50,000",84.844,201802,589.32
"65,000",84.92,201802,765.43
"48,000",59.99,201802,800.13
"52,500",59.99,201802,875.15
"49,000",59.373,201802,825.29
"39,000",59.77,201802,652.5
"60,000",114.73,201802,522.97
"57,500",114.73,201802,501.18
"56,000",84.96,201802,659.13
"56,500",84.96,201802,665.02
"57,000",84.96,201802,670.9
