거래금액,전용면적,년,,,,,,,,
"16,200",58.14,202101,,,,,,,,
"16,200",58.14,202101,,,,,,,,
"15,650",58.14,202101,,,,,,,,
"16,400",59.76,202101,,,,,,,,
"13,200",59.76,202101,,,,,,,,
"14,200",49.67,202101,,,,,,,,
"26,500",84.9,202101,,,,,,,,
"24,800",84.67,202101,,,,,,,,
"24,710",84.67,202101,,,,,,,,
"45,400",84.9302,202101,,,,,,,,
"35,000",84.925,202101,,,,,,,,
"12,000",45.36,202101,,,,,,,,
"29,850",84.96,202101,,,,,,,,
"14,000",45.36,202101,,,,,,,,
"32,800",84.92,202101,,,,,,,,
"24,800",84.67,202101,,,,,,,,
"31,500",84.9,202101,,,,,,,,
"19,300",59.94,202101,,,,,,,,
"35,000",84.9,202101,,,,,,,,
"28,500",84.82,202101,,,,,,,,
"25,000",84.9,202101,,,,,,,,
"35,000",84.78,202101,,,,,,,,
"33,700",84.92,202101,,,,,,,,
"18,000",48.615,202101,,,,,,,,
"20,000",84.94,202101,,,,,,,,
"32,000",84.9913,202101,,,,,,,,
"35,100",84.95,202101,,,,,,,,
"24,910",84.67,202101,,,,,,,,
"24,500",84.7077,202101,,,,,,,,
"45,500",84.9258,202101,,,,,,,,
"72,500",84.2245,202101,,,,,,,,
"45,500",84.9258,202101,,,,,,,,
"39,800",59.9702,202101,,,,,,,,
"60,500",84.9701,202101,,,,,,,,
"38,000",84.299,202101,,,,,,,,
"28,000",84.98,202101,,,,,,,,
"44,000",59.9702,202101,,,,,,,,
"45,100",59.9702,202101,,,,,,,,
"44,000",84.9872,202101,,,,,,,,
"51,300",84.9767,202101,,,,,,,,
"71,500",123.0396,202101,,,,,,,,
"15,000",41.3,202101,,,,,,,,
"24,900",58.46,202101,,,,,,,,
"19,550",49.94,202101,,,,,,,,
"34,900",84.99,202101,,,,,,,,
"58,500",84.9724,202101,,,,,,,,
"24,500",58.46,202101,,,,,,,,
"34,200",84.89,202101,,,,,,,,
"86,700",132.807,202101,,,,,,,,
"12,900",38.64,202101,,,,,,,,
"99,000",158.018,202101,,,,,,,,
"39,000",108.34,202101,,,,,,,,
"13,200",45,202101,,,,,,,,
"39,800",84.89,202101,,,,,,,,
"30,000",134.705,202101,,,,,,,,
"16,000",51.18,202101,,,,,,,,
"33,900",84.99,202101,,,,,,,,
"41,000",84.985,202101,,,,,,,,
"49,000",134.92,202101,,,,,,,,
"21,700",56.06,202101,,,,,,,,
"12,500",55.93,202101,,,,,,,,
"30,500",84.885,202101,,,,,,,,
"18,700",56.06,202101,,,,,,,,
"14,300",66.45,202101,,,,,,,,
"40,000",84.898,202101,,,,,,,,
"27,500",59.6874,202101,,,,,,,,
"66,000",99.94,202101,,,,,,,,
"28,000",84.95,202101,,,,,,,,
"56,500",101.87,202101,,,,,,,,
"47,500",83.31,202101,,,,,,,,
"53,800",83.31,202101,,,,,,,,
"18,000",59.73,202101,,,,,,,,
"24,150",59.97,202101,,,,,,,,
"60,000",101.87,202101,,,,,,,,
"14,000",38.64,202101,,,,,,,,
"15,000",40.43,202101,,,,,,,,
"11,200",38.64,202101,,,,,,,,
"13,000",38.64,202101,,,,,,,,
"26,000",84.91,202101,,,,,,,,
"14,800",44.94,202101,,,,,,,,
"8,000",69.3,202101,,,,,,,,
"12,400",38.64,202101,,,,,,,,
"11,850",41.3,202101,,,,,,,,
"15,500",44.94,202101,,,,,,,,
"32,600",84.91,202101,,,,,,,,
"25,900",59.914,202101,,,,,,,,
"27,500",59.914,202101,,,,,,,,
"33,900",84.91,202101,,,,,,,,
"72,800",142.7062,202102,,,,,,,,
"18,000",59.97,202102,,,,,,,,
"19,800",43.7,202102,,,,,,,,
"38,500",59.9264,202102,,,,,,,,
"10,000",49.82,202102,,,,,,,,
"27,200",59.9,202102,,,,,,,,
"38,000",84.9712,202102,,,,,,,,
"40,300",104.46,202102,,,,,,,,
"35,000",84.94,202102,,,,,,,,
"14,000",49.44,202102,,,,,,,,
"30,000",84.89,202102,,,,,,,,
"12,100",42.9,202102,,,,,,,,
"31,000",84.89,202102,,,,,,,,
"32,900",84.89,202102,,,,,,,,
"13,000",42.9,202102,,,,,,,,
"12,450",42.9,202102,,,,,,,,
"10,000",37.67,202102,,,,,,,,
"10,500",37.67,202102,,,,,,,,
"14,500",49.44,202102,,,,,,,,
"13,900",49.44,202102,,,,,,,,
"28,400",84.98,202102,,,,,,,,
"35,700",84.98,202102,,,,,,,,
"27,200",84.98,202102,,,,,,,,
"21,600",59.95,202102,,,,,,,,
"16,800",56.345,202102,,,,,,,,
"36,000",84.98,202102,,,,,,,,
"17,500",56.345,202102,,,,,,,,
"18,500",59.99,202102,,,,,,,,
"31,800",85,202102,,,,,,,,
"20,300",59.95,202102,,,,,,,,
"15,200",49.76,202102,,,,,,,,
"18,000",59.99,202102,,,,,,,,
