거래금액,전용면적,년,,,,,,,,
"59,000",84.9885,202101,,,,,,,,
"18,500",84.89,202101,,,,,,,,
"63,400",84.9926,202101,,,,,,,,
"21,300",59.6054,202101,,,,,,,,
"33,000",70.56,202101,,,,,,,,
"16,500",36.33,202101,,,,,,,,
"29,500",40.13,202101,,,,,,,,
"71,000",84.77,202101,,,,,,,,
"34,500",84.8773,202101,,,,,,,,
"29,000",84.14,202101,,,,,,,,
"121,000",181.774,202101,,,,,,,,
"108,000",63,202101,,,,,,,,
"182,000",127.6584,202101,,,,,,,,
"63,500",58.695,202101,,,,,,,,
"255,000",159.5413,202101,,,,,,,,
"27,500",69.95,202101,,,,,,,,
"187,000",134.6549,202101,,,,,,,,
"72,000",84.9073,202101,,,,,,,,
"118,000",84.2249,202101,,,,,,,,
"85,000",84.9073,202101,,,,,,,,
"30,000",59.22,202101,,,,,,,,
"45,900",84.7894,202101,,,,,,,,
"150,000",181.774,202101,,,,,,,,
"100,000",84.64,202101,,,,,,,,
"84,000",84.8455,202101,,,,,,,,
"31,500",69.95,202101,,,,,,,,
"150,000",169.7302,202101,,,,,,,,
"127,000",111.07,202101,,,,,,,,
"74,500",150.21,202101,,,,,,,,
"125,000",166.65,202101,,,,,,,,
"44,000",47.52,202101,,,,,,,,
"257,000",217.95,202101,,,,,,,,
"59,950",59.8,202101,,,,,,,,
"133,000",84.97,202101,,,,,,,,
"45,000",48.96,202101,,,,,,,,
"115,000",173.319,202101,,,,,,,,
"150,000",207.1134,202101,,,,,,,,
"71,000",93.041,202101,,,,,,,,
"63,000",58.695,202101,,,,,,,,
"31,800",49.95,202101,,,,,,,,
"38,500",59.34,202101,,,,,,,,
"300,000",222.4639,202101,,,,,,,,
"36,500",84.99,202101,,,,,,,,
"79,800",80.949,202101,,,,,,,,
"26,500",33.15,202101,,,,,,,,
"41,800",84.9,202101,,,,,,,,
"29,500",84.42,202101,,,,,,,,
"7,500",16.8,202101,,,,,,,,
"89,500",98.1948,202101,,,,,,,,
"37,000",84.99,202101,,,,,,,,
"70,000",79.71,202101,,,,,,,,
"80,500",105.8829,202101,,,,,,,,
"6,500",44.13,202101,,,,,,,,
"68,000",84.9963,202101,,,,,,,,
"125,000",129.3652,202101,,,,,,,,
"89,000",114.7528,202101,,,,,,,,
"27,000",40.99,202101,,,,,,,,
"29,700",84.42,202101,,,,,,,,
"55,000",98.5528,202101,,,,,,,,
"26,500",59.22,202101,,,,,,,,
"56,351",74.4445,202101,,,,,,,,
"26,500",59.22,202101,,,,,,,,
"45,500",84.9,202101,,,,,,,,
"34,900",59.91,202101,,,,,,,,
"63,500",80.5341,202101,,,,,,,,
"74,700",84.9746,202101,,,,,,,,
"45,000",60.1,202101,,,,,,,,
"35,400",84.4319,202101,,,,,,,,
"80,500",80.949,202101,,,,,,,,
"80,600",102.3162,202101,,,,,,,,
"5,400",21.87,202101,,,,,,,,
"40,500",59.97,202101,,,,,,,,
"74,000",101.1336,202101,,,,,,,,
"74,000",101.1336,202101,,,,,,,,
"64,000",84.9963,202101,,,,,,,,
"34,000",84.99,202101,,,,,,,,
"9,000",38.2967,202101,,,,,,,,
"28,500",59.85,202101,,,,,,,,
"63,500",84.973,202101,,,,,,,,
"35,700",59.816,202101,,,,,,,,
"35,000",59.946,202101,,,,,,,,
"31,000",59.95,202101,,,,,,,,
"28,500",59.985,202101,,,,,,,,
"63,000",102.08,202101,,,,,,,,
"26,000",59.99,202101,,,,,,,,
"26,000",59.946,202101,,,,,,,,
"34,500",58.2,202101,,,,,,,,
"25,700",59.85,202101,,,,,,,,
"20,700",49.73,202101,,,,,,,,
"33,200",58.44,202101,,,,,,,,
"38,500",59.985,202101,,,,,,,,
"34,700",59.445,202101,,,,,,,,
"27,000",59.99,202101,,,,,,,,
"29,850",55.68,202101,,,,,,,,
"67,000",101.97,202101,,,,,,,,
"35,500",59.445,202101,,,,,,,,
"34,700",60,202101,,,,,,,,
"29,100",59.98,202101,,,,,,,,
"28,000",59.99,202101,,,,,,,,
"63,000",134.99,202101,,,,,,,,
"56,500",133.295,202101,,,,,,,,
"29,000",59.94,202101,,,,,,,,
"33,500",59.73,202101,,,,,,,,
"37,000",59.94,202101,,,,,,,,
"32,000",59.816,202101,,,,,,,,
"38,000",59.76,202101,,,,,,,,
"18,200",49.73,202101,,,,,,,,
"39,000",59.94,202101,,,,,,,,
"27,700",59.85,202101,,,,,,,,
"32,900",59.88,202101,,,,,,,,
"57,200",102.08,202101,,,,,,,,
"41,500",59.946,202101,,,,,,,,
"30,400",59.99,202101,,,,,,,,
"25,500",59.85,202101,,,,,,,,
"25,500",59.85,202101,,,,,,,,
"26,000",59.816,202101,,,,,,,,
"36,000",59.94,202101,,,,,,,,
"66,000",134.95,202101,,,,,,,,
"70,000",134.95,202101,,,,,,,,
"33,800",59.445,202101,,,,,,,,
"78,000",134.94,202101,,,,,,,,
"29,900",59.85,202101,,,,,,,,
"31,000",59.94,202101,,,,,,,,
"26,000",59.85,202101,,,,,,,,
"49,900",84.41,202101,,,,,,,,
"36,500",59.94,202101,,,,,,,,
"37,500",59.526,202101,,,,,,,,
"70,000",134.94,202101,,,,,,,,
"40,000",84.93,202101,,,,,,,,
"31,500",59.85,202101,,,,,,,,
"35,000",58.2,202101,,,,,,,,
"64,000",134.97,202101,,,,,,,,
"26,250",59.99,202101,,,,,,,,
"37,000",59.76,202101,,,,,,,,
"41,000",59.946,202101,,,,,,,,
"24,600",59.85,202101,,,,,,,,
"31,000",59.85,202101,,,,,,,,
"40,000",59.914,202101,,,,,,,,
"33,000",59.6,202101,,,,,,,,
"61,000",102.08,202101,,,,,,,,
"20,200",49.94,202101,,,,,,,,
"30,000",59.85,202101,,,,,,,,
"57,500",84.84,202101,,,,,,,,
"24,200",59.91,202101,,,,,,,,
"26,700",59.91,202101,,,,,,,,
"29,500",58.804,202101,,,,,,,,
"32,800",59.5925,202101,,,,,,,,
"26,250",59.99,202101,,,,,,,,
"51,000",84.9,202101,,,,,,,,
"30,500",58.804,202101,,,,,,,,
"49,500",56.345,202101,,,,,,,,
"28,400",59.585,202101,,,,,,,,
"28,700",49.83,202101,,,,,,,,
"58,500",133.295,202101,,,,,,,,
"26,700",60,202101,,,,,,,,
"36,000",59.445,202101,,,,,,,,
"37,800",59.76,202101,,,,,,,,
"41,500",59.946,202101,,,,,,,,
"41,500",59.946,202101,,,,,,,,
"33,500",58.44,202101,,,,,,,,
"68,000",84.956,202101,,,,,,,,
"28,400",59.99,202101,,,,,,,,
"29,000",59.85,202101,,,,,,,,
"57,950",83.6,202101,,,,,,,,
"33,500",59.6,202101,,,,,,,,
"19,450",54.6756,202101,,,,,,,,
"46,000",75.5332,202101,,,,,,,,
"15,400",49.54,202101,,,,,,,,
"30,000",59.8998,202101,,,,,,,,
"34,000",74.889,202101,,,,,,,,
"15,600",60.33,202101,,,,,,,,
"14,800",49.95,202101,,,,,,,,
"8,900",43.97,202102,,,,,,,,
"13,400",59.98,202102,,,,,,,,
"17,500",84.88,202102,,,,,,,,
"9,400",59.58,202102,,,,,,,,
"14,300",59.98,202102,,,,,,,,
"18,000",84.9,202102,,,,,,,,
"15,700",59.916,202102,,,,,,,,
"15,500",59.98,202102,,,,,,,,
"9,000",55.745,202102,,,,,,,,
"9,200",51.39,202102,,,,,,,,
