거래금액,전용면적,년,면적당금
"65,000",114.75,202001,566.45
"49,000",84.44,202001,580.29
"40,000",84.92,202001,471.03
"66,500",84.56,202001,786.42
"53,000",59.98,202001,883.63
"54,700",84.98,202001,643.68
"51,500",84.09,202001,612.44
"41,700",60,202001,695
"37,700",84.92,202001,443.95
"44,700",84.09,202001,531.57
"53,500",114.75,202001,466.23
"25,800",43.11,202001,598.47
"57,000",59.37,202001,960.08
"46,800",59.77,202001,783
"72,000",114.93,202001,626.47
"52,000",84.98,202001,611.91
"61,700",84.6824,202001,728.6
"56,000",114.75,202001,488.02
"37,500",59.88,202001,626.25
"41,000",84.09,202001,487.57
"41,500",59.4,202001,698.65
"28,800",43.11,202001,668.06
"42,100",59.9,202001,702.84
"55,500",59.37,202001,934.82
"41,000",81.09,202001,505.61
"40,000",59.9,202001,667.78
"37,800",81.09,202001,466.15
"55,700",84.98,202001,655.45
"57,000",114.63,202001,497.25
"34,750",71.5,202001,486.01
"55,500",84.89,202001,653.79
"53,000",84.98,202001,623.68
"38,900",59.88,202001,649.63
"46,900",84.09,202001,557.74
"43,000",114.83,202001,374.47
"34,000",46.65,202001,728.83
"45,000",84.91,202001,529.97
"53,000",84.96,202001,623.82
"62,800",84.97,202001,739.08
"59,500",85,202001,700
"39,000",81.09,202001,480.95
"57,500",114.75,202001,501.09
"37,200",59.88,202001,621.24
"45,300",59.59,202001,760.19
"46,000",59.77,202001,769.62
"42,800",59.59,202001,718.24
"41,500",59.9,202001,692.82
"47,800",59.77,202001,799.73
"59,000",85,202001,694.12
"52,000",84.98,202001,611.91
"48,000",84.09,202001,570.82
"42,500",60,202001,708.33
"40,500",59.4,202001,681.82
"38,500",59.88,202001,642.95
"57,300",84.98,202001,674.28
"51,000",84.95,202001,600.35
"45,000",59.97,202001,750.38
"47,750",59.77,202001,798.9
"54,000",84.98,202001,635.44
"58,500",114.75,202001,509.8
"59,700",84.44,202001,707.01
"34,000",46.65,202001,728.83
"37,900",59.94,202001,632.3
"53,000",59.98,202001,883.63
"54,700",59.94,202001,912.58
"64,500",84.92,202001,759.54
"34,800",43.92,202001,792.35
"39,000",81.09,202001,480.95
"47,300",84.09,202001,562.49
"36,800",59.88,202001,614.56
"50,000",84.09,202001,594.6
"56,000",114.75,202001,488.02
"42,000",84.92,202001,494.58
"34,000",46.65,202001,728.83
"54,000",84.98,202001,635.44
"54,800",84.98,202001,644.86
"46,000",114.89,202001,400.38
"37,000",59.42,202001,622.69
"40,000",59.42,202001,673.17
"38,000",59.88,202001,634.6
"37,500",59.88,202001,626.25
"36,900",59.88,202001,616.23
"38,000",84.31,202001,450.72
"44,400",59.9,202001,741.24
"38,300",59.42,202001,644.56
"60,000",84.65,202001,708.8
"51,600",84.9819,202001,607.19
"53,950",59.98,202001,899.47
"57,000",114.75,202001,496.73
"47,800",59.77,202001,799.73
"54,000",59.37,202001,909.55
"57,500",84.88,202001,677.43
"61,000",84.307,202001,723.55
"39,500",59.88,202001,659.65
"38,800",59.88,202001,647.96
"44,800",84.09,202001,532.76
"22,500",52.89,202001,425.41
"67,000",84.97,202001,788.51
"91,700",84.049,202001,1091.03
"55,000",59.77,202001,920.19
"37,900",79.87,202001,474.52
"79,000",114.73,202001,688.57
"59,800",59.998,202001,996.7
"76,800",59.99,202001,1280.21
"81,000",84.64,202001,956.99
"54,000",59.77,202001,903.46
"57,000",59.99,202001,950.16
"88,000",84.96,202001,1035.78
"59,300",59.998,202001,988.37
"70,250",84.844,202001,827.99
"50,000",59.94,202001,834.17
"97,000",84.049,202001,1154.09
"48,500",59.94,202001,809.14
"78,000",59.99,202001,1300.22
"94,000",114.98,202001,817.53
"73,000",84.844,202001,860.4
"122,000",114.98,202001,1061.05
"85,000",84.96,202001,1000.47
"78,700",59.98,202001,1312.1
"74,700",59.9284,202001,1246.49
"85,000",114.912,202001,739.7
"74,300",84.844,202001,875.72
"73,000",59.373,202001,1229.52
"61,750",59.86,202001,1031.57
"83,500",114.912,202001,726.64
"29,400",32.98,202001,891.45
"52,000",59.94,202001,867.53
"60,700",59.998,202001,1011.7
"61,000",59.998,202001,1016.7
"49,900",59.98,202001,831.94
"62,200",59.97,202001,1037.19
"82,300",59.98,202001,1372.12
"59,500",59.998,202001,991.7
"98,000",84.82,202001,1155.39
"60,800",84.13,202001,722.69
"60,000",59.998,202001,1000.03
"73,800",84.844,202001,869.83
"62,500",59.998,202001,1041.7
"70,000",84.97,202001,823.82
"89,900",84.96,202001,1058.15
"56,900",59.99,202001,948.49
"38,000",79.87,202001,475.77
"81,000",114.73,202001,706.01
"71,500",84.844,202001,842.72
"63,500",59.97,202001,1058.86
"69,000",84.97,202001,812.05
"71,500",84.97,202001,841.47
"87,300",84.96,202001,1027.54
"68,000",59.99,202001,1133.52
"16,600",53.57,202001,309.87
"47,000",59.67,202001,787.67
"44,000",59.67,202001,737.39
"69,000",114.75,202001,601.31
"69,000",114.75,202001,601.31
"74,900",84.95,202001,881.7
"84,000",114.98,202001,730.56
"44,500",59.4,202001,749.16
"73,000",59.98,202001,1217.07
"91,000",84.99,202001,1070.71
"58,000",75.5,202001,768.21
"67,000",59.73,202001,1121.71
"65,000",84.72,202001,767.23
"61,500",84.72,202001,725.92
"65,000",59.99,202001,1083.51
"36,000",59.17,202001,608.42
"14,800",63.56,202001,232.85
"68,000",84.98,202001,800.19
"64,000",59.675,202001,1072.48
"67,500",59.95,202001,1125.94
"59,900",84.52,202001,708.71
"70,000",59.97,202001,1167.25
"61,900",84.766,202001,730.25
"60,000",84.992,202001,705.95
"78,800",114.61,202001,687.55
"57,000",59.65,202001,955.57
"67,000",59.98,202001,1117.04
"68,500",84.14,202001,814.12
"55,000",59.855,202001,918.89
"65,000",114.752,202001,566.44
"48,500",66.48,202001,729.54
"76,700",84.88,202001,903.63
"64,500",84.843,202001,760.23
"75,000",84.589,202001,886.64
"46,200",59.88,202001,771.54
"124,500",188.22,202001,661.46
"39,000",63.88,202001,610.52
"55,500",59.855,202001,927.24
"60,000",84.96,202001,706.21
"76,000",84.589,202001,898.46
"70,000",114.752,202001,610.01
"59,000",84.96,202001,694.44
"67,000",84.843,202001,789.69
"89,000",126.6,202001,703
"55,000",79.984,202001,687.64
"68,000",101.97,202001,666.86
"55,600",79.248,202001,701.59
"58,000",59.65,202001,972.34
"55,500",59.65,202001,930.43
"45,500",59.88,202001,759.85
"46,000",59.88,202001,768.2
"58,500",59.98,202001,975.33
"63,000",84.843,202001,742.55
"47,000",59.88,202001,784.9
"56,000",84.78,202001,660.53
"64,000",84.843,202001,754.33
"59,900",114.752,202001,522
"56,800",84.78,202001,669.97
"52,800",79.984,202001,660.13
"84,800",114.678,202001,739.46
"78,500",84.589,202001,928.02
"47,300",59.88,202001,789.91
"74,000",84.589,202001,874.82
"62,000",84.647,202001,732.45
"60,000",59.98,202001,1000.33
"74,700",84.96,202001,879.24
"117,000",166.87,202001,701.14
"76,800",84.88,202001,904.81
"46,900",59.95,202001,782.32
"45,000",59.95,202001,750.63
"61,300",114.66,202001,534.62
"44,200",59.95,202001,737.28
"50,700",84.97,202001,596.68
"58,500",84.97,202001,688.48
"34,000",59.64,202001,570.09
"65,500",114.66,202001,571.25
"45,900",59.95,202001,765.64
"46,600",59.95,202001,777.31
